Committee,Name,Link,Published On,Meeting Date,Type
Members Committee,PSE&G Proposed Manual 34 Conforming Change  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190219-spf/20190219-pseg-proposed-m34-conforming-change.ashx,2.13.2019,2.19.2019,PDF
Members Committee,Stakeholder Process Forum Suggested Topics  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190219-spf/20190219-stakeholder-process-forum-suggested-topics.ashx,2.12.2019,2.19.2019,PDF
Members Committee,Status Quo Redline  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190219-spf/20190219-status-quo-redline.ashx,2.19.2019,2.19.2019,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190213-spf/20190213-agenda.ashx,2.7.2019,2.13.2019,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20190213-spf/20190213-agenda-doc.ashx,2.7.2019,2.13.2019,DOC
Members Committee,Draft Minutes - MC Super Forum - 1.30.2019  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190213-spf/20190213-draft-minutes-mc-super-forum-20190130.ashx,2.12.2019,2.13.2019,PDF
Members Committee,Item 2 - Work Plan  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190213-spf/20190213-item-02-stakeholder-process-super-forum-work-plan.ashx,2.13.2019,2.13.2019,PDF
Members Committee,Item 3 - Manual 34 Section 15.2.2 Enhanced Liaison Committee  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190213-spf/20190213-item-03-m34-section-15-2-2-enhanced-liaison-committee.ashx,2.7.2019,2.13.2019,PDF
Members Committee,Item 4A - Manual 34 Section 13 Members Annual Work Planning  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190213-spf/20190213-item-04a-m34-section-13-members-annual-work-planning.ashx,2.7.2019,2.13.2019,PDF
Members Committee,Item 4B - Super Forum Stakeholder Meeting Tracking Data  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190213-spf/20190213-item-04b-super-forum-stakeholder-meeting-tracking-data.ashx,2.12.2019,2.13.2019,XLS
Members Committee,Item 5 - Options & Packages Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190213-spf/20190213-item-05-stakeholder-process-super-forum-options-and-packages-matrix.ashx,2.7.2019,2.13.2019,XLS
Members Committee,ELC Lessons Learned  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190213-spf/20190213-lessons-learned-elc.ashx,2.28.2019,2.13.2019,PDF
Members Committee,Manual 34 Periodic Review Revisions - Summary of Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190212-spf/20190212-manual-34-periodic-review-rev-summary-of-revisions.ashx,2.8.2019,2.12.2019,PDF
Members Committee,Manual 34 Revised Graphics  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190212-spf/20190212-manual-34-revised-graphics.ashx,2.8.2019,2.12.2019,PDF
Members Committee,Manual 34 Revision - Redline  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190212-spf/20190212-manual-34-revision-redline.ashx,2.8.2019,2.12.2019,PDF
Members Committee,PSEG Proposed Manual 34 Conforming Change  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190212-spf/20190212-pseg-proposed-m34-conforming-change.ashx,2.8.2019,2.12.2019,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-agenda.ashx,1.30.2019,2.6.2019,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-agenda-doc.ashx,1.30.2019,2.6.2019,DOC
Members Committee,Item 1 - Comparison Original to Modified PF 1000  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-comparison-original-to-modified-pf-1000.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - Comparison Original to Modified PF 2000  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-comparison-original-to-modified-pf-2000.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - IMM Analysis of Compromise Proposal  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-imm-analysis-of-compromise-proposal.ashx,2.4.2019,2.6.2019,PDF
Members Committee,Item 1 - Modified PR PF 1000  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-modified-pr-pf-1000.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - Modified PR PF 2000  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-modified-pr-pf-2000.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - Modified RT30 PF 1000  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-modified-rt30-pf-1000.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - Modified RT30 PF 2000  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-modified-rt30-pf-2000.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - Modified SR PF 1000  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-modified-sr-pf-1000.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - Modified SR PF 2000  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-modified-sr-pf-2000.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - ORDC Proposal  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-ordc-proposal.ashx,2.4.2019,2.6.2019,PDF
Members Committee,Item 1 - Original PR  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-original-pr.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - Original RT30  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-original-rt30.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - Original SR  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-original-sr.ashx,2.4.2019,2.6.2019,XLS
Members Committee,Item 1 - Original to Modified PF 1000  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-original-to-modified-pf-1000.ashx,2.4.2019,2.6.2019,PDF
Members Committee,Item 1 - Original to Modified PF 2000  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-original-to-modified-pf-2000.ashx,2.4.2019,2.6.2019,PDF
Members Committee,Item 1 - Principles for Consensus Proposal  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-item-01-principles-for-consensus-proposal.ashx,1.30.2019,2.6.2019,PDF
Members Committee,MC Voting Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190206-special/20190206-mc-voting-report.ashx,2.6.2019,2.6.2019,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-agenda.ashx,1.23.2019,1.30.2019,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-agenda-doc.ashx,1.23.2019,1.30.2019,DOC
Members Committee,Minutes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-minutes.ashx,2.20.2019,1.30.2019,PDF
Members Committee,Item 2A - Review of Stakeholder Process Super Forum - Problem Statement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-item-02a-review-of-stakeholder-process-super-forum-problem-statement.ashx,1.25.2019,1.30.2019,PDF
Members Committee,Item 2A - Review of Stakeholder Process Super Forum - Problem Statement (updated post meeting)  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-item-02a-review-of-stakeholder-process-super-forum-problem-statement-updated-post-meeting.ashx,1.31.2019,1.30.2019,PDF
Members Committee,Item 2B - Stakeholder Process Super Forum - Problem Statement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-item-02b-stakeholder-process-super-forum-problem-statement.ashx,1.25.2019,1.30.2019,PDF
Members Committee,Item 2C - Stakeholder Process Super Forum - Issue Charge  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-item-02c-stakeholder-process-super-forum-issue-charge.ashx,1.25.2019,1.30.2019,PDF
Members Committee,Item 3 - Stakeholder Process Education  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-item-03-stakeholder-process-education.ashx,1.25.2019,1.30.2019,PDF
Members Committee,Item 4 - Stakeholder Meetings  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-item-04-stakeholder-meetings.ashx,1.25.2019,1.30.2019,PDF
Members Committee,Item 5 - Super Forum Presentation Sector Breakdown & Voting  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-item-05-super-forum-presentation-sector-breakdown-and-voting.ashx,1.25.2019,1.30.2019,PDF
Members Committee,Item 5 - Super Forum Presentation Sector Breakdown & Voting - Updated Post Meeting  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-item-05-super-forum-presentation-sector-breakdown-and-voting-updated-post-meeting.ashx,2.4.2019,1.30.2019,PDF
Members Committee,Work Plan  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190130-spf/20190130-work-plan.ashx,1.31.2019,1.30.2019,PDF
Members Committee,Manual 34 Periodic Review Rev. - Summary of Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190129-spf/20190129-m34-periodic-review-rev-summary-of-revisions.ashx,1.28.2019,1.29.2019,PDF
Members Committee,Manual 34 Revised Graphics  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190129-spf/20190129-m34-revised-graphics.ashx,1.28.2019,1.29.2019,PDF
Members Committee,Manual 34 Revision 8 Redline  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190129-spf/20190129-m34-revision-8-redline.ashx,1.28.2019,1.29.2019,PDF
Members Committee,PSE&G Proposed Manual 34 Conforming Change  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190129-spf/20190129-pseg-proposed-m34-conforming-change.ashx,1.29.2019,1.29.2019,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-agenda.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-agenda-doc.ashx,1.17.2019,1.24.2019,DOC
Members Committee,Consent Agenda Item A - Draft Minutes - MC - 12.6.2018  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-consent-agenda-item-a-draft-20181206-mc-meeting-minutes.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Consent Agenda Item B - OA and OATT Revisions - On-Site Generator  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-consent-agenda-item-b-oa-and-oatt-revisions-on-site-generator.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 1 - FTR Credit Enhancements - Mark-to-Auction Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-01-ftr-credit-enhancements-mark-to-auction-presentation.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 1 - FTR Credit Enhancements - Mark-to-Auction Proposed Tariff Att. Q Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-01-ftr-credit-enhancements-mark-to-auction-propossed-tariff-att-q-revisions.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 2 - Energy Price Formation Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-02-energy-price-formation-matrix.ashx,1.23.2019,1.24.2019,XLS
Members Committee,Item 2 - Energy Price Formation - Calpine Proposal  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-02-energy-price-formation-proposals-calpine.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 2 - Energy Price Formation - DC/OPC Proposal  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-02-energy-price-formation-proposals-dc-opc.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 2 - Energy Price Formation - IMM Proposal  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-02-energy-price-formation-proposals-imm.ashx,1.23.2019,1.24.2019,PDF
Members Committee,Item 2 - Energy Price Formation - PJM Proposal  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-02-energy-price-formation-proposals-pjm.ashx,1.23.2019,1.24.2019,PDF
Members Committee,Item 2 - Energy Price Formation Task Force Voting Results  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-02-energy-price-formation-task-force-voting-results.ashx,1.24.2019,1.24.2019,PDF
Members Committee,Item 3 - ICTR OATT Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-03-ictr-oatt-revisions.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 3 - ICTR Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-03-ictr-presentation.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 4A - Opportunity Cost Calculator - Manual 15 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-04a-opportunity-cost-calculator-m15-revisions.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 4A - Opportunity Cost Calculator Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-04a-opportunity-cost-calculator-presentation.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 4B - 10.2018 OPC Calculator Market Seller Notice  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-04b-october-2018-opc-calculator-market-seller-notice.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 4B - 10.2018 Opportunity Cost Approach  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-04b-october-2018-opportunity-cost-approach.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 4B - OPC Draft OA Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-04b-october-2018-opportunity-cost-calculator-draft-oa-revisions.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 4B - OPC IMM Alternative Proposed Draft OA Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-04b-october-2018-opportunity-cost-calculator-imm-alternative-proposed-draft-oa-revisions.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 4B - OPC PJM Alternative Proposed Draft OA Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-04b-october-2018-opportunity-cost-calculator-pjm-alternative-proposed-draft-oa-revisions.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 5 - Liaison Committee Charter Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-05-liaison-committee-charter-presentation.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Item 5 - Liaison Committee Charter Proposed Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190124/20190124-item-05-liaison-committee-charter-proposed-revisions.ashx,1.17.2019,1.24.2019,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190122-webinar/20190122-agenda.ashx,1.16.2019,1.22.2019,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20190122-webinar/20190122-agenda-doc.ashx,1.16.2019,1.22.2019,DOC
Members Committee,Item 1 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190122-webinar/20190122-item-01-interregional-coordination-update.ashx,1.16.2019,1.22.2019,PDF
Members Committee,Item 2 - Resilience Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190122-webinar/20190122-item-02-resilience-update.ashx,1.16.2019,1.22.2019,PDF
Members Committee,Item 3 - PJM.com Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20190122-webinar/20190122-item-03-pjm-dot-com-update.ashx,1.16.2019,1.22.2019,PDF
